,baronKills,dominionVictoryScore,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,riftHeraldKills,teamId,towerKills,vilemawKills,winner,gameLength,goldTotal,goldDiff,killTotal,killDiff,towerDiff,inhibitorDiff,baronDiff,dragonDiff
0,2,0,2,True,False,False,False,False,False,1,0,100,9,0,True,47.25,91797,3395,45,-9,0,-2,2,0
0,0,0,2,False,True,True,True,False,True,3,0,200,9,0,False,47.25,88402,-3395,54,9,0,2,-2,0
0,1,0,2,False,True,False,False,False,False,1,0,100,8,0,True,44.7166666667,87188,472,40,7,1,0,-1,0
0,2,0,2,True,False,True,True,False,True,1,0,200,7,0,False,44.7166666667,86716,-472,33,-7,-1,0,1,0
0,0,0,2,False,False,True,True,False,True,1,0,200,6,0,True,26.1666666667,49736,14412,26,19,5,1,0,2
0,0,0,0,False,True,False,False,False,False,0,0,100,1,0,False,26.1666666667,35324,-14412,7,-19,-5,-1,0,-2
0,1,0,1,True,True,True,True,False,True,1,0,100,7,0,True,36.9333333333,72461,7220,37,7,2,1,1,-2
0,0,0,3,False,False,False,False,False,False,0,0,200,5,0,False,36.9333333333,65241,-7220,30,-7,-2,-1,-1,2
0,1,0,2,True,False,False,True,False,True,2,0,200,9,0,True,31.75,67206,13251,42,17,6,2,1,1
0,0,0,1,False,True,True,False,False,False,0,0,100,3,0,False,31.75,53955,-13251,25,-17,-6,-2,-1,-1
0,0,0,1,False,False,True,True,False,True,2,0,100,8,0,True,33.1333333333,64179,2777,39,9,4,2,-1,-2
0,1,0,3,True,True,False,False,False,False,0,0,200,4,0,False,33.1333333333,61402,-2777,30,-9,-4,-2,1,2
0,0,0,1,False,True,False,False,False,True,0,0,100,4,0,True,20.3666666667,42138,10841,27,16,3,0,0,0
0,0,0,1,False,False,True,False,False,False,0,0,200,1,0,False,20.3666666667,31297,-10841,11,-16,-3,0,0,0
0,1,0,4,True,True,True,True,False,True,1,0,200,10,0,True,34.0,75069,20040,49,31,6,1,1,4
0,0,0,0,False,False,False,False,False,False,0,0,100,4,0,False,34.0,55029,-20040,18,-31,-6,-1,-1,-4
0,0,0,2,False,True,True,False,True,True,0,1,200,5,0,True,22.9833333333,44215,12814,23,18,4,0,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,22.9833333333,31401,-12814,5,-18,-4,0,0,-2
0,1,0,4,True,False,True,True,False,True,3,0,200,11,0,True,30.25,61710,12944,30,8,7,3,1,4
0,0,0,0,False,True,False,False,False,False,0,0,100,4,0,False,30.25,48766,-12944,22,-8,-7,-3,-1,-4
0,2,0,4,True,True,True,True,True,True,3,1,200,10,0,True,34.3166666667,69567,13396,37,14,8,3,2,4
0,0,0,0,False,False,False,False,False,False,0,0,100,2,0,False,34.3166666667,56171,-13396,23,-14,-8,-3,-2,-4
0,0,0,2,False,True,True,False,False,True,0,0,200,4,0,True,20.6833333333,39184,6847,26,15,4,0,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,20.6833333333,32337,-6847,11,-15,-4,0,0,-2
0,0,0,2,False,True,True,True,False,True,2,0,200,11,0,True,30.45,60456,9345,33,6,10,2,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,30.45,51111,-9345,27,-6,-10,-2,0,-2
0,0,0,1,False,True,True,False,False,True,0,0,100,4,0,True,20.5,38944,8499,24,15,2,0,0,1
0,0,0,0,False,False,False,False,False,False,0,0,200,2,0,False,20.5,30445,-8499,9,-15,-2,0,0,-1
0,1,0,3,True,False,False,True,False,True,1,0,200,8,0,True,35.1,70755,10184,47,18,5,1,1,1
0,0,0,2,False,True,True,False,True,False,0,1,100,3,0,False,35.1,60571,-10184,29,-18,-5,-1,-1,-1
0,0,0,3,False,True,True,True,False,True,1,0,200,11,0,True,25.1,52506,22375,37,33,11,1,0,3
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,25.1,30131,-22375,4,-33,-11,-1,0,-3
0,0,0,3,False,True,True,True,False,True,2,0,200,10,0,True,37.6166666667,73965,14775,38,19,9,2,0,2
0,0,0,1,False,False,False,False,False,False,0,0,100,1,0,False,37.6166666667,59190,-14775,19,-19,-9,-2,0,-2
0,0,0,2,False,False,True,True,False,True,1,0,200,7,0,True,27.2,53761,18128,38,30,6,1,0,2
0,0,0,0,False,True,False,False,False,False,0,0,100,1,0,False,27.2,35633,-18128,8,-30,-6,-1,0,-2
0,1,0,3,True,True,True,True,False,True,1,0,200,8,0,True,28.85,59675,12957,36,17,5,1,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,3,0,False,28.85,46718,-12957,19,-17,-5,-1,-1,-3
0,1,0,1,False,False,False,True,False,True,4,0,200,9,0,True,39.5833333333,75238,8379,36,7,7,4,0,-2
0,1,0,3,True,True,True,False,False,False,0,0,100,2,0,False,39.5833333333,66859,-8379,29,-7,-7,-4,0,2
0,1,0,2,True,True,True,True,False,True,1,0,200,6,0,True,24.5333333333,51674,15354,34,24,5,1,1,2
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,24.5333333333,36320,-15354,10,-24,-5,-1,-1,-2
0,0,0,0,False,False,False,True,True,True,2,1,100,9,0,True,37.2,70620,1562,29,-9,6,2,-1,-4
0,1,0,4,True,True,True,False,False,False,0,0,200,3,0,False,37.2,69058,-1562,38,9,-6,-2,1,4
0,1,0,2,True,False,False,True,False,True,1,0,200,8,0,True,30.1333333333,64099,19137,41,25,7,1,1,1
0,0,0,1,False,True,True,False,False,False,0,0,100,1,0,False,30.1333333333,44962,-19137,16,-25,-7,-1,-1,-1
0,0,0,2,False,True,True,True,False,True,3,0,200,11,0,True,25.6,61258,19379,38,20,11,3,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,25.6,41879,-19379,18,-20,-11,-3,0,-2
0,0,0,2,False,True,True,True,False,False,2,0,200,9,0,True,28.05,55379,6362,33,8,5,2,0,2
0,0,0,0,False,False,False,False,False,True,0,0,100,4,0,False,28.05,49017,-6362,25,-8,-5,-2,0,-2
0,0,0,3,False,True,True,True,False,False,2,0,100,8,0,True,29.3,58702,12763,33,20,6,2,0,3
0,0,0,0,False,False,False,False,False,True,0,0,200,2,0,False,29.3,45939,-12763,13,-20,-6,-2,0,-3
0,0,0,1,False,False,True,True,False,True,3,0,100,11,0,True,25.3333333333,60478,22676,48,29,11,3,0,1
0,0,0,0,False,True,False,False,False,False,0,0,200,0,0,False,25.3333333333,37802,-22676,19,-29,-11,-3,0,-1
0,1,0,2,True,False,True,True,False,True,3,0,200,11,0,True,32.0833333333,64908,15519,28,5,9,3,1,2
0,0,0,0,False,True,False,False,False,False,0,0,100,2,0,False,32.0833333333,49389,-15519,23,-5,-9,-3,-1,-2
0,1,0,3,True,True,True,False,False,False,2,0,200,9,0,True,39.5,79009,5394,42,8,1,-1,1,2
0,0,0,1,False,False,False,True,False,True,3,0,100,8,0,False,39.5,73615,-5394,34,-8,-1,1,-1,-2
0,0,0,0,False,True,False,False,False,True,0,0,100,5,0,True,20.3166666667,37211,8043,17,8,5,0,0,-1
0,0,0,1,False,False,True,False,False,False,0,0,200,0,0,False,20.3166666667,29168,-8043,9,-8,-5,0,0,1
0,1,0,2,True,True,True,True,False,True,2,0,100,8,0,True,30.45,65748,14308,40,12,7,2,1,1
0,0,0,1,False,False,False,False,False,False,0,0,200,1,0,False,30.45,51440,-14308,28,-12,-7,-2,-1,-1
0,2,0,3,True,False,False,True,False,False,1,0,100,6,0,True,41.7166666667,87530,5353,57,8,-1,1,2,2
0,0,0,1,False,True,True,False,False,True,0,0,200,7,0,False,41.7166666667,82177,-5353,49,-8,1,-1,-2,-2
0,1,0,2,True,True,True,True,False,True,2,0,100,10,0,True,24.7833333333,51933,19611,30,20,9,2,1,2
0,0,0,0,False,False,False,False,False,False,0,0,200,1,0,False,24.7833333333,32322,-19611,10,-20,-9,-2,-1,-2
0,0,0,1,False,True,True,True,False,True,1,0,200,6,0,True,20.2166666667,41686,15506,26,19,6,1,0,1
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,20.2166666667,26180,-15506,7,-19,-6,-1,0,-1
0,0,0,2,False,True,True,True,True,True,1,1,200,9,0,True,22.3333333333,48757,14061,31,16,9,1,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,22.3333333333,34696,-14061,15,-16,-9,-1,0,-2
0,1,0,2,True,True,True,True,False,True,4,0,100,11,0,True,32.1666666667,67340,14850,36,14,8,4,1,1
0,0,0,1,False,False,False,False,False,False,0,0,200,3,0,False,32.1666666667,52490,-14850,22,-14,-8,-4,-1,-1
0,1,0,4,True,False,True,True,False,False,2,0,200,9,0,True,36.7833333333,72405,3606,39,4,3,2,1,4
0,0,0,0,False,True,False,False,False,True,0,0,100,6,0,False,36.7833333333,68799,-3606,35,-4,-3,-2,-1,-4
0,1,0,3,True,True,False,True,False,True,3,0,100,11,0,True,31.6,69504,18912,41,12,11,3,1,2
0,0,0,1,False,False,True,False,False,False,0,0,200,0,0,False,31.6,50592,-18912,29,-12,-11,-3,-1,-2
0,1,0,3,True,True,True,True,False,True,3,0,100,11,0,True,30.7333333333,66157,15736,39,19,9,3,1,3
0,0,0,0,False,False,False,False,False,False,0,0,200,2,0,False,30.7333333333,50421,-15736,20,-19,-9,-3,-1,-3
0,1,0,2,True,True,False,True,False,True,2,0,100,10,0,True,37.8,79674,16305,40,19,7,2,1,0
0,0,0,2,False,False,True,False,False,False,0,0,200,3,0,False,37.8,63369,-16305,21,-19,-7,-2,-1,0
0,1,0,1,True,True,False,False,False,False,1,0,200,9,0,True,35.5333333333,64640,6818,25,7,3,0,1,-2
0,0,0,3,False,False,True,True,False,True,1,0,100,6,0,False,35.5333333333,57822,-6818,18,-7,-3,0,-1,2
0,0,0,1,False,True,True,False,True,True,0,1,200,3,0,True,21.55,39759,8189,22,12,3,0,0,1
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,21.55,31570,-8189,10,-12,-3,0,0,-1
0,0,0,3,False,True,True,True,True,True,2,1,200,11,0,True,28.6166666667,59130,15480,27,14,9,2,0,3
0,0,0,0,False,False,False,False,False,False,0,0,100,2,0,False,28.6166666667,43650,-15480,13,-14,-9,-2,0,-3
0,1,0,1,True,True,True,True,True,True,1,1,200,8,0,True,32.9333333333,62706,8565,21,1,5,1,1,-1
0,0,0,2,False,False,False,False,False,False,0,0,100,3,0,False,32.9333333333,54141,-8565,20,-1,-5,-1,-1,1
0,1,0,2,True,False,False,True,False,False,1,0,100,9,0,True,35.2166666667,69746,4023,35,9,1,0,1,0
0,0,0,2,False,True,True,False,False,True,1,0,200,8,0,False,35.2166666667,65723,-4023,26,-9,-1,0,-1,0
0,1,0,4,True,True,False,True,False,True,1,0,200,7,0,True,38.75,80677,16176,40,15,5,1,1,3
0,0,0,1,False,False,True,False,False,False,0,0,100,2,0,False,38.75,64501,-16176,25,-15,-5,-1,-1,-3
0,0,0,2,False,True,True,True,False,True,4,0,100,11,0,True,27.0166666667,62219,20583,47,28,11,4,0,2
0,0,0,0,False,False,False,False,False,False,0,0,200,0,0,False,27.0166666667,41636,-20583,19,-28,-11,-4,0,-2
0,1,0,1,True,False,False,True,False,False,4,0,100,10,0,True,36.3666666667,76227,11589,42,11,9,4,1,-1
0,0,0,2,False,True,True,False,False,True,0,0,200,1,0,False,36.3666666667,64638,-11589,31,-11,-9,-4,-1,1
0,1,0,3,True,True,True,True,True,True,1,1,200,9,0,True,28.05,57133,14363,29,14,7,1,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,2,0,False,28.05,42770,-14363,15,-14,-7,-1,-1,-3
0,1,0,1,True,True,True,True,False,True,4,0,200,10,0,True,35.3333333333,68767,10828,35,4,8,4,1,1
0,0,0,0,False,False,False,False,False,False,0,0,100,2,0,False,35.3333333333,57939,-10828,31,-4,-8,-4,-1,-1
0,1,0,2,True,True,True,True,False,False,3,0,200,9,0,True,28.3166666667,59551,12947,43,28,7,3,1,2
0,0,0,0,False,False,False,False,False,True,0,0,100,2,0,False,28.3166666667,46604,-12947,15,-28,-7,-3,-1,-2
0,0,0,3,False,True,True,False,False,False,3,0,200,10,0,True,51.7666666667,104539,3436,61,4,2,1,-2,2
0,2,0,1,True,False,False,True,False,True,2,0,100,8,0,False,51.7666666667,101103,-3436,57,-4,-2,-1,2,-2
0,2,0,1,True,False,False,True,False,False,1,0,100,9,0,True,46.0,80616,8562,29,11,6,1,2,-2
0,0,0,3,False,True,True,False,False,True,0,0,200,3,0,False,46.0,72054,-8562,18,-11,-6,-1,-2,2
0,0,0,1,False,True,True,True,False,False,2,0,200,9,0,True,33.4166666667,67258,5166,40,8,4,2,-1,-1
0,1,0,2,True,False,False,False,False,True,0,0,100,5,0,False,33.4166666667,62092,-5166,32,-8,-4,-2,1,1
0,0,0,2,False,True,True,True,False,True,1,0,200,7,0,True,21.6166666667,46993,13700,33,23,7,1,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,21.6166666667,33293,-13700,10,-23,-7,-1,0,-2
0,1,0,2,True,True,True,False,False,False,1,0,100,9,0,True,31.6,68218,7652,33,4,1,0,1,0
0,0,0,2,False,False,False,True,False,True,1,0,200,8,0,False,31.6,60566,-7652,29,-4,-1,0,-1,0
0,1,0,2,True,True,True,True,True,True,3,1,200,11,0,True,27.75,59509,19320,30,14,10,3,1,1
0,0,0,1,False,False,False,False,False,False,0,0,100,1,0,False,27.75,40189,-19320,16,-14,-10,-3,-1,-1
0,1,0,3,True,True,True,True,False,False,1,0,200,10,0,True,33.2333333333,71138,16589,35,13,8,1,1,3
0,0,0,0,False,False,False,False,True,True,0,1,100,2,0,False,33.2333333333,54549,-16589,22,-13,-8,-1,-1,-3
0,2,0,3,True,True,True,True,False,False,3,0,200,11,0,True,37.7833333333,83139,13890,57,8,7,3,2,3
0,0,0,0,False,False,False,False,False,True,0,0,100,4,0,False,37.7833333333,69249,-13890,49,-8,-7,-3,-2,-3
0,1,0,3,True,True,True,True,False,True,3,0,200,11,0,True,27.25,61277,20649,42,24,10,3,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,27.25,40628,-20649,18,-24,-10,-3,-1,-3
0,1,0,2,True,True,False,False,False,False,1,0,200,7,0,True,38.45,68792,-1807,29,-3,-3,-1,1,0
0,0,0,2,False,False,True,True,False,True,2,0,100,10,0,False,38.45,70599,1807,32,3,3,1,-1,0
0,1,0,2,True,False,True,True,False,True,1,0,100,7,0,True,38.3,71918,10458,32,12,3,1,1,0
0,0,0,2,False,True,False,False,False,False,0,0,200,4,0,False,38.3,61460,-10458,20,-12,-3,-1,-1,0
0,1,0,1,True,True,False,True,False,False,1,0,200,8,0,True,31.5166666667,62602,6873,42,15,4,1,1,-1
0,0,0,2,False,False,True,False,False,True,0,0,100,4,0,False,31.5166666667,55729,-6873,27,-15,-4,-1,-1,1
0,0,0,2,False,True,True,True,False,True,2,0,200,10,0,True,24.2666666667,51585,17588,31,23,9,2,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,24.2666666667,33997,-17588,8,-23,-9,-2,0,-2
0,0,0,2,False,True,True,True,False,False,1,0,100,6,0,True,21.1333333333,43270,11443,28,17,5,1,0,2
0,0,0,0,False,False,False,False,False,True,0,0,200,1,0,False,21.1333333333,31827,-11443,11,-17,-5,-1,0,-2
0,0,0,2,False,True,True,True,False,False,1,0,200,8,0,True,26.05,53481,9739,33,13,5,1,0,2
0,0,0,0,False,False,False,False,False,True,0,0,100,3,0,False,26.05,43742,-9739,20,-13,-5,-1,0,-2
0,1,0,2,False,True,True,True,False,True,2,0,100,8,0,True,34.8166666667,67050,9062,36,12,5,2,0,1
0,1,0,1,True,False,False,False,True,False,0,1,200,3,0,False,34.8166666667,57988,-9062,24,-12,-5,-2,0,-1
0,0,0,3,False,True,True,True,False,True,2,0,200,10,0,True,29.8,62337,16069,46,27,10,2,0,3
0,0,0,0,False,False,False,False,True,False,0,1,100,0,0,False,29.8,46268,-16069,19,-27,-10,-2,0,-3
0,0,0,3,False,False,True,True,False,True,1,0,200,9,0,True,33.55,64872,11164,31,9,6,1,0,3
0,0,0,0,False,True,False,False,False,False,0,0,100,3,0,False,33.55,53708,-11164,22,-9,-6,-1,0,-3
0,0,0,3,False,False,True,True,True,True,3,1,200,11,0,True,34.8333333333,74881,21486,44,17,11,3,0,3
0,0,0,0,False,True,False,False,False,False,0,0,100,0,0,False,34.8333333333,53395,-21486,27,-17,-11,-3,0,-3
0,0,0,1,False,True,True,True,False,True,2,0,100,9,0,True,37.9333333333,75903,12127,58,17,8,2,0,0
0,0,0,1,False,False,False,False,False,False,0,0,200,1,0,False,37.9333333333,63776,-12127,41,-17,-8,-2,0,0
0,1,0,3,True,False,False,True,True,False,4,1,100,10,0,True,40.35,72744,4885,32,10,5,3,1,2
0,0,0,1,False,True,True,False,False,True,1,0,200,5,0,False,40.35,67859,-4885,22,-10,-5,-3,-1,-2
0,1,0,4,True,True,False,True,False,False,2,0,100,9,0,True,38.8833333333,75773,9964,44,22,7,2,1,3
0,0,0,1,False,False,True,False,False,True,0,0,200,2,0,False,38.8833333333,65809,-9964,22,-22,-7,-2,-1,-3
0,1,0,2,False,False,False,True,False,False,2,0,100,7,0,True,43.35,80686,1090,37,1,1,2,0,0
0,1,0,2,True,True,True,False,False,True,0,0,200,6,0,False,43.35,79596,-1090,36,-1,-1,-2,0,0
0,0,0,3,False,True,True,True,True,True,2,1,100,9,0,True,30.9333333333,64376,14159,40,24,7,2,0,2
0,0,0,1,False,False,False,False,False,False,0,0,200,2,0,False,30.9333333333,50217,-14159,16,-24,-7,-2,0,-2
0,1,0,0,True,True,False,True,False,True,1,0,200,8,0,True,30.5833333333,61153,10769,31,5,6,1,1,-3
0,0,0,3,False,False,True,False,False,False,0,0,100,2,0,False,30.5833333333,50384,-10769,26,-5,-6,-1,-1,3
0,0,0,1,False,True,True,False,False,True,0,0,200,3,0,True,21.4666666667,39211,9328,19,10,3,0,0,1
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,21.4666666667,29883,-9328,9,-10,-3,0,0,-1
0,0,0,2,False,True,True,True,False,True,3,0,200,11,0,True,28.75,63173,16880,51,30,10,3,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,28.75,46293,-16880,21,-30,-10,-3,0,-2
0,0,0,3,False,True,True,True,False,False,4,0,100,9,0,True,28.6833333333,55947,8772,30,15,7,4,-1,3
0,1,0,0,True,False,False,False,False,True,0,0,200,2,0,False,28.6833333333,47175,-8772,15,-15,-7,-4,1,-3
0,1,0,3,True,False,False,True,False,False,3,0,200,11,0,True,33.5,67135,12689,35,14,7,3,1,2
0,0,0,1,False,True,True,False,False,True,0,0,100,4,0,False,33.5,54446,-12689,21,-14,-7,-3,-1,-2
0,0,0,2,False,True,False,False,False,True,0,0,100,6,0,True,27.35,50439,6881,24,7,5,0,0,1
0,0,0,1,False,False,True,False,False,False,0,0,200,1,0,False,27.35,43558,-6881,17,-7,-5,0,0,-1
0,1,0,2,True,False,True,True,False,True,1,0,200,9,0,True,24.8333333333,50809,14397,31,18,9,1,1,2
0,0,0,0,False,True,False,False,False,False,0,0,100,0,0,False,24.8333333333,36412,-14397,13,-18,-9,-1,-1,-2
0,1,0,2,True,True,True,True,False,True,1,0,100,9,0,True,29.3166666667,64130,16153,46,20,7,1,1,1
0,0,0,1,False,False,False,False,False,False,0,0,200,2,0,False,29.3166666667,47977,-16153,26,-20,-7,-1,-1,-1
0,0,0,4,False,True,True,True,True,True,3,1,100,10,0,True,43.7,83294,5925,42,12,6,3,-2,3
0,2,0,1,True,False,False,False,False,False,0,0,200,4,0,False,43.7,77369,-5925,30,-12,-6,-3,2,-3
0,0,0,2,False,False,True,False,False,True,0,0,200,6,0,True,23.8833333333,43965,14097,18,15,6,0,0,2
0,0,0,0,False,True,False,False,False,False,0,0,100,0,0,False,23.8833333333,29868,-14097,3,-15,-6,0,0,-2
0,1,0,3,True,False,True,True,True,True,2,1,200,9,0,True,25.1833333333,53659,10584,30,14,4,2,1,3
0,0,0,0,False,True,False,False,False,False,0,0,100,5,0,False,25.1833333333,43075,-10584,16,-14,-4,-2,-1,-3
0,0,0,2,False,False,False,True,False,True,2,0,200,10,0,True,35.4333333333,68787,14237,32,8,9,2,0,1
0,0,0,1,False,True,True,False,False,False,0,0,100,1,0,False,35.4333333333,54550,-14237,24,-8,-9,-2,0,-1
0,0,0,4,False,False,True,True,False,True,3,0,200,11,0,True,31.5,66940,19347,45,27,11,3,0,4
0,0,0,0,False,True,False,False,False,False,0,0,100,0,0,False,31.5,47593,-19347,18,-27,-11,-3,0,-4
0,0,0,1,False,True,False,False,True,True,0,1,100,3,0,True,20.3,35856,10328,20,15,3,0,0,0
0,0,0,1,False,False,True,False,False,False,0,0,200,0,0,False,20.3,25528,-10328,5,-15,-3,0,0,0
0,1,0,2,True,True,True,True,False,True,4,0,200,11,0,True,27.7,60861,13850,33,9,7,4,1,2
0,0,0,0,False,False,False,False,False,False,0,0,100,4,0,False,27.7,47011,-13850,24,-9,-7,-4,-1,-2
0,0,0,3,False,True,True,True,False,True,1,0,200,10,0,True,28.15,63707,14008,46,19,6,1,0,3
0,0,0,0,False,False,False,False,False,False,0,0,100,4,0,False,28.15,49699,-14008,27,-19,-6,-1,0,-3
0,0,0,3,False,True,False,True,False,False,1,0,100,7,0,True,42.4,81327,4178,46,12,3,1,0,2
0,0,0,1,False,False,True,False,False,True,0,0,200,4,0,False,42.4,77149,-4178,34,-12,-3,-1,0,-2
0,1,0,3,True,True,True,True,False,True,3,0,200,11,0,True,31.7166666667,66042,12937,39,13,9,3,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,2,0,False,31.7166666667,53105,-12937,26,-13,-9,-3,-1,-3
0,1,0,4,True,True,True,True,False,False,3,0,200,11,0,True,40.4166666667,80943,9827,38,-1,7,3,1,3
0,0,0,1,False,False,False,False,False,True,0,0,100,4,0,False,40.4166666667,71116,-9827,39,1,-7,-3,-1,-3
0,0,0,1,False,True,True,False,False,True,0,0,200,7,0,True,20.7,45379,12381,29,12,6,0,0,1
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,20.7,32998,-12381,17,-12,-6,0,0,-1
0,0,0,2,False,True,True,True,False,True,4,0,200,11,0,True,26.6,57908,10754,39,10,9,4,0,1
0,0,0,1,False,False,False,False,False,False,0,0,100,2,0,False,26.6,47154,-10754,29,-10,-9,-4,0,-1
0,1,0,3,True,True,True,False,False,False,1,0,100,7,0,True,34.5166666667,69095,8034,39,12,2,0,1,3
0,0,0,0,False,False,False,True,False,True,1,0,200,5,0,False,34.5166666667,61061,-8034,27,-12,-2,0,-1,-3
0,0,0,4,False,False,True,True,False,True,2,0,200,9,0,True,34.9333333333,73404,12033,58,26,6,2,0,4
0,0,0,0,False,True,False,False,False,False,0,0,100,3,0,False,34.9333333333,61371,-12033,32,-26,-6,-2,0,-4
0,1,0,3,True,True,False,True,False,False,1,0,100,7,0,True,33.8166666667,61120,6390,34,8,4,1,1,2
0,0,0,1,False,False,True,False,False,True,0,0,200,3,0,False,33.8166666667,54730,-6390,26,-8,-4,-1,-1,-2
0,2,0,1,True,True,False,True,False,True,1,0,200,7,0,True,41.7166666667,79267,2457,39,8,1,1,2,-2
0,0,0,3,False,False,True,False,False,False,0,0,100,6,0,False,41.7166666667,76810,-2457,31,-8,-1,-1,-2,2
0,1,0,3,True,False,True,True,False,False,2,0,100,10,0,True,28.1833333333,60800,16800,38,19,9,2,1,3
0,0,0,0,False,True,False,False,False,True,0,0,200,1,0,False,28.1833333333,44000,-16800,19,-19,-9,-2,-1,-3
0,1,0,2,True,True,False,True,False,True,1,0,100,8,0,True,38.4666666667,72558,15314,31,11,6,1,1,0
0,0,0,2,False,False,True,False,False,False,0,0,200,2,0,False,38.4666666667,57244,-15314,20,-11,-6,-1,-1,0
0,1,0,3,False,True,True,True,False,True,2,0,200,10,0,True,48.0333333333,90239,10792,46,17,0,1,0,3
0,1,0,0,True,False,False,False,False,False,1,0,100,10,0,False,48.0333333333,79447,-10792,29,-17,0,-1,0,-3
0,0,0,3,False,True,True,True,False,True,3,0,200,11,0,True,38.85,78771,8607,50,11,5,3,-1,3
0,1,0,0,True,False,False,False,False,False,0,0,100,6,0,False,38.85,70164,-8607,39,-11,-5,-3,1,-3
0,1,0,3,True,True,True,True,False,True,6,0,100,11,0,True,39.2666666667,77500,9361,45,-1,9,6,1,3
0,0,0,0,False,False,False,False,False,False,0,0,200,2,0,False,39.2666666667,68139,-9361,46,1,-9,-6,-1,-3
0,0,0,4,False,False,True,True,False,True,2,0,200,10,0,True,32.75,66497,10456,40,18,8,2,-1,4
0,1,0,0,True,True,False,False,False,False,0,0,100,2,0,False,32.75,56041,-10456,22,-18,-8,-2,1,-4
0,0,0,3,False,False,True,True,False,True,2,0,200,11,0,True,34.3833333333,69491,11608,35,10,6,2,0,2
0,0,0,1,False,True,False,False,False,False,0,0,100,5,0,False,34.3833333333,57883,-11608,25,-10,-6,-2,0,-2
0,0,0,2,False,True,True,True,False,True,2,0,100,10,0,True,31.0166666667,63148,15857,47,35,9,2,0,1
0,0,0,1,False,False,False,False,False,False,0,0,200,1,0,False,31.0166666667,47291,-15857,12,-35,-9,-2,0,-1
0,2,0,3,True,True,False,True,False,True,2,0,100,8,0,True,36.4666666667,78229,15712,49,22,6,2,2,2
0,0,0,1,False,False,True,False,False,False,0,0,200,2,0,False,36.4666666667,62517,-15712,27,-22,-6,-2,-2,-2
0,1,0,3,True,True,True,True,False,True,1,0,100,10,0,True,35.0666666667,70705,13640,44,19,9,1,1,3
0,0,0,0,False,False,False,False,False,False,0,0,200,1,0,False,35.0666666667,57065,-13640,25,-19,-9,-1,-1,-3
0,1,0,2,True,False,False,True,False,True,2,0,200,10,0,True,36.5333333333,71002,14940,27,7,9,2,1,1
0,0,0,1,False,True,True,False,False,False,0,0,100,1,0,False,36.5333333333,56062,-14940,20,-7,-9,-2,-1,-1
0,0,0,2,False,False,True,True,True,True,3,1,100,11,0,True,30.3333333333,60991,16165,35,20,10,3,0,2
0,0,0,0,False,True,False,False,False,False,0,0,200,1,0,False,30.3333333333,44826,-16165,15,-20,-10,-3,0,-2
0,0,0,2,False,False,False,True,False,False,1,0,100,7,0,True,36.3833333333,66777,2476,35,2,2,1,0,0
0,0,0,2,False,True,True,False,False,True,0,0,200,5,0,False,36.3833333333,64301,-2476,33,-2,-2,-1,0,0
0,1,0,1,True,False,True,True,False,True,1,0,100,7,0,True,29.4166666667,54259,11971,20,10,5,1,1,1
0,0,0,0,False,True,False,False,False,False,0,0,200,2,0,False,29.4166666667,42288,-11971,10,-10,-5,-1,-1,-1
0,0,0,1,False,False,True,False,True,True,0,1,200,3,0,True,20.5333333333,39376,11799,26,20,3,0,0,0
0,0,0,1,False,True,False,False,False,False,0,0,100,0,0,False,20.5333333333,27577,-11799,6,-20,-3,0,0,0
0,0,0,2,False,True,True,False,False,True,0,0,100,3,0,True,22.9666666667,43094,11534,26,18,3,0,0,2
0,0,0,0,False,False,False,False,False,False,0,0,200,0,0,False,22.9666666667,31560,-11534,8,-18,-3,0,0,-2
0,1,0,2,True,True,True,True,False,True,1,0,200,8,0,True,25.9666666667,55844,16456,35,18,8,1,1,2
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,25.9666666667,39388,-16456,17,-18,-8,-1,-1,-2
0,0,0,2,False,True,True,False,True,True,3,1,200,9,0,True,37.85,70892,8465,36,11,2,2,0,0
0,0,0,2,False,False,False,True,False,False,1,0,100,7,0,False,37.85,62427,-8465,25,-11,-2,-2,0,0
